-3.856631844071082 2.077129717637614 -2.2831169713336705 
-3.82832898141449 1.964018830930405 -2.334502085987624 
-3.7863347282539834 1.816570364575596 -2.3965426608961495 
-3.72937906794584 1.638130268720714 -2.4656928261948656 
-3.6582536798974123 1.444685391131657 -2.531591210190918 
-3.574245287841524 1.2502750571683894 -2.585700390564531 
-3.4782928381571523 1.0597248976016689 -2.6255657052808448 
-3.3710182016386305 0.8735943473731805 -2.6514092321286036 
-3.2529653501141693 0.6917962033420434 -2.6638026797408263 
-3.124828696630762 0.5146606057311084 -2.66319755528462 
-2.987500309836896 0.3428113134637099 -2.650022457902432 
-2.8419578840377433 0.17693319176324482 -2.6247409693216017 
-2.6891479800477445 0.017594617031405507 -2.5878722837485215 
-2.529892443310239 -0.1347826336055271 -2.5399231372723667 
-2.364898590995203 -0.27991431650462917 -2.4813795376244165 
-2.194788023305605 -0.41757899389367864 -2.4126773018355667 
-2.020113962060743 -0.5475809109319789 -2.334227194912432 
-1.8412657731492696 -0.6698441833736329 -2.246340946038932 
-1.6589836815665522 -0.7840084972759143 -2.1494917820721495 
-1.4739170512280624 -0.8898025849448004 -2.044117194640674 
-1.2867335953356245 -0.9869415447685921 -1.9306586378689887 
-1.0981209309436721 -1.0751163308997782 -1.8095671104459545 
-0.9087577883203335 -1.154000880627391 -1.6812791917983236 
-0.7193442554432927 -1.223218386198577 -1.5461973648140919 
-0.5305586125450762 -1.2823329679106736 -1.404686004803221 
-0.34309656732459126 -1.3308001146397779 -1.2570252117426188 
-0.1577278886209831 -1.3679114595412267 -1.1034841420694563 
0.02469051926751034 -1.3927532539172307 -0.9442454788712256 
0.20316802058696978 -1.4041557203311805 -0.7794418641444129 
0.376430245954788 -1.400641223990218 -0.6093138652349528 
0.5427274975266633 -1.3804842058499975 -0.4343392406457287 
0.699965415177745 -1.3417257586583884 -0.2551978966665135 
0.8460520133260574 -1.2816970052488115 -0.07203912091652985 
0.9783222656937393 -1.1973750033243227 0.11469286836482484 
1.0949198386455998 -1.0873019733049134 0.3041950884624211 
1.1962732685414832 -0.9549412675479121 0.4940387890481185 
1.2857824502742343 -0.80866997651036 0.6799853287443637 
1.3660246952595139 -0.6565818761284298 0.8565618382032016 
1.3913047833625183 -0.5224788986311804 1.0540838946800233 
1.6265005231614127 -0.3788048648381915 1.124632432040431 
1.3797382981562007 -0.3013160668044939 1.4358825453297785 
1.683081168793666 0.036938825916661165 1.2633863047059057 
1.7612548609576437 -0.30996998838816275 1.7286698938595317 
1.3697147034233512 0.22056215687711334 1.6609971140892115 
2.125930692131334 0.03760264773996582 1.6360458187382134 
1.4398786462593958 0.017395637372573932 2.1069796322112633 
1.605611535628033 0.6199187622868749 1.6698414971579256 
2.0316587764460534 0.6041881949282721 1.5928897461457006 
2.1872148651735537 -0.08469620087610191 2.1708992129470372 
1.6869115326002362 -0.025758597087331914 2.4509955232718115 
1.3179103752569965 0.4999838873291447 2.2807603498472275 
2.393841641022558 0.5980895744118748 1.7837921738222606 
2.5234166261639945 0.2581973858084879 2.0679730256174294 
1.4879863956308423 0.9333570217122025 2.0915958795112255 
1.9855109473290258 0.015921873289784314 2.671994753888084 
1.8400560779535389 1.087245185583999 1.940605514395325 
1.471466909095497 0.42520881002209737 2.7041776648034714 
2.4120389803584317 0.1417939519781534 2.5620559479100606 
1.4641251751910422 0.9012595503788331 2.4864262549799663 
2.1863338461526753 1.1050082461114106 2.0196332149291627 
2.5079558813751928 0.8796255419008477 2.1249531961052415 
2.602102249375979 0.5480224559031301 2.420485787617386 
1.825813281364931 0.4407175247676016 2.906369098011789 
2.2569054378522586 0.48608443261834133 2.8325005236064014 
2.3327413196473534 0.9000527688255463 2.606582137428829 
1.8339770560922104 0.8923608147738754 2.7796071279643892 
1.9617451978264537 1.1557256295458747 2.4750990745557444 
