1 1.13481 2.33801
2 1.30862 2.01111
3 1.32905 1.96509
4 1.37445 1.90028
5 1.37965 1.89945
6 1.39895 1.8587
7 1.40534 1.83167
8 1.40791 1.7485
9 1.40791 1.74728
10 1.40791 1.67022
11 1.40942 1.66905
12 1.40942 1.64175
13 1.40942 1.6355
14 1.40942 1.6355
15 1.4118 1.60694
16 1.4118 1.60242
17 1.4118 1.59326
18 1.4118 1.59207
19 1.41202 1.58379
20 1.41202 1.58379
21 1.41202 1.58225
22 1.41202 1.58225
23 1.41202 1.57635
24 1.41202 1.56338
25 1.41202 1.56082
26 1.41202 1.55943
27 1.41202 1.55876
28 1.41202 1.55748
29 1.41227 1.55429
30 1.41274 1.55218
31 1.41274 1.55013
32 1.41274 1.54449
33 1.41274 1.54021
34 1.41274 1.53677
35 1.41274 1.53677
36 1.41274 1.53677
37 1.41274 1.53113
38 1.41274 1.52696
39 1.41274 1.52684
40 1.41274 1.52658
41 1.41274 1.52531
42 1.41274 1.5248
43 1.41274 1.52298
44 1.41274 1.52239
45 1.41274 1.52235
46 1.41274 1.52114
47 1.41362 1.52109
48 1.41362 1.51781
49 1.41362 1.51667
50 1.41362 1.51667
51 1.41362 1.51638
52 1.41362 1.51602
53 1.41362 1.51525
54 1.41362 1.51525
55 1.41362 1.51525
56 1.41362 1.51525
57 1.41362 1.51028
58 1.41362 1.51028
59 1.41362 1.50826
60 1.41362 1.50718
61 1.41362 1.50673
62 1.41362 1.50599
63 1.41362 1.50257
64 1.41362 1.50119
65 1.41362 1.49908
66 1.41362 1.49639
67 1.41362 1.496
68 1.41362 1.49581
69 1.41362 1.4951
70 1.41362 1.49445
71 1.41362 1.494
72 1.41362 1.49334
73 1.41362 1.49334
74 1.41362 1.49189
75 1.41366 1.49186
76 1.41366 1.49186
77 1.41366 1.49105
78 1.41366 1.49088
79 1.41403 1.4901
80 1.41403 1.48998
81 1.41403 1.48945
82 1.41403 1.4885
83 1.41403 1.4885
84 1.41403 1.48687
85 1.41403 1.48687
86 1.41403 1.48663
87 1.41403 1.4863
88 1.41403 1.48601
89 1.41403 1.48601
90 1.41403 1.48519
91 1.41403 1.4847
92 1.41403 1.48442
93 1.41403 1.48442
94 1.41403 1.48228
95 1.41403 1.48188
96 1.41403 1.48075
97 1.41403 1.48071
98 1.41403 1.47958
99 1.41403 1.47915
100 1.41411 1.47872
101 1.41411 1.47872
102 1.41411 1.47747
103 1.41411 1.4774
104 1.41411 1.47606
105 1.41411 1.47472
106 1.41411 1.47447
107 1.41411 1.47443
108 1.41411 1.47443
109 1.41411 1.47438
110 1.41411 1.47328
111 1.41411 1.47321
112 1.41411 1.47274
113 1.41411 1.47267
114 1.41411 1.47264
115 1.41411 1.47223
116 1.41411 1.47121
117 1.41411 1.47066
118 1.41411 1.47057
119 1.41411 1.46994
120 1.41411 1.46994
121 1.41411 1.46922
122 1.41411 1.46897
123 1.41411 1.46891
124 1.41411 1.46877
125 1.41411 1.46825
126 1.41411 1.46753
127 1.41411 1.4673
128 1.41411 1.46712
129 1.41411 1.46712
130 1.41411 1.46712
131 1.41411 1.46712
132 1.41411 1.46649
133 1.41411 1.46563
134 1.41411 1.46553
135 1.41411 1.46525
136 1.41411 1.46498
137 1.41411 1.46453
138 1.41411 1.46378
139 1.41411 1.46378
140 1.41411 1.46378
141 1.41411 1.46281
142 1.41411 1.46281
143 1.41411 1.46281
144 1.41411 1.46226
145 1.41411 1.46226
146 1.41411 1.46226
147 1.41411 1.46206
148 1.41411 1.4616
149 1.41411 1.46119
150 1.41411 1.46066
151 1.41411 1.46042
152 1.41411 1.46042
153 1.41411 1.46042
154 1.41411 1.46042
155 1.41411 1.46003
156 1.41411 1.45984
157 1.41411 1.45984
158 1.41411 1.45939
159 1.41411 1.4593
160 1.41411 1.4593
161 1.41411 1.45929
162 1.41411 1.45865
163 1.41411 1.4584
164 1.41411 1.45779
165 1.41411 1.45776
166 1.41411 1.45768
167 1.41411 1.45768
168 1.41411 1.45708
169 1.41411 1.45708
170 1.41411 1.45671
171 1.41411 1.45671
172 1.41411 1.45619
173 1.41411 1.45612
174 1.41411 1.45612
175 1.41411 1.45578
176 1.41411 1.45573
177 1.41411 1.45573
178 1.41411 1.45573
179 1.41411 1.45573
180 1.41411 1.45532
181 1.41411 1.45525
182 1.41411 1.45525
183 1.41411 1.45505
184 1.41411 1.45444
185 1.41411 1.45408
186 1.41411 1.45389
187 1.41411 1.45363
188 1.41411 1.45344
189 1.41411 1.45344
190 1.41411 1.45285
191 1.41411 1.45278
192 1.41411 1.45239
193 1.41411 1.45217
194 1.41411 1.45192
195 1.41411 1.45115
196 1.41411 1.45105
197 1.41411 1.45094
198 1.41411 1.45074
199 1.41411 1.4506
200 1.41411 1.45053
201 1.41411 1.45007
202 1.41411 1.44993
203 1.41411 1.44969
204 1.41411 1.44936
205 1.41411 1.44928
206 1.41411 1.44919
207 1.41411 1.44919
208 1.41411 1.44907
209 1.41411 1.44907
210 1.41411 1.4488
211 1.41411 1.44863
212 1.41411 1.44858
213 1.41411 1.44857
214 1.41411 1.44819
215 1.41411 1.44812
216 1.41411 1.44802
217 1.41411 1.44789
218 1.41411 1.44783
219 1.41411 1.44761
220 1.41411 1.44758
221 1.41411 1.44743
222 1.41411 1.44741
223 1.41411 1.44741
224 1.41411 1.44741
225 1.41411 1.44741
226 1.41411 1.44722
227 1.41411 1.44721
228 1.41411 1.44703
229 1.41411 1.44685
230 1.41411 1.44685
231 1.41411 1.44685
232 1.41411 1.4466
233 1.41411 1.4466
234 1.41411 1.44649
235 1.41411 1.44627
236 1.41411 1.44626
237 1.41411 1.44625
238 1.41411 1.44606
239 1.41411 1.44585
240 1.41411 1.44585
241 1.41411 1.44585
242 1.41411 1.44585
243 1.41411 1.44568
244 1.41411 1.44558
245 1.41411 1.44552
246 1.41411 1.44552
247 1.41411 1.44552
248 1.41411 1.44518
249 1.41411 1.44515
250 1.41411 1.44515
251 1.41411 1.44489
252 1.41411 1.44467
253 1.41411 1.44467
254 1.41411 1.44441
255 1.41411 1.44441
256 1.41411 1.44441
257 1.41411 1.44415
258 1.41411 1.44402
259 1.41411 1.44388
260 1.41411 1.44388
261 1.41411 1.44388
262 1.41411 1.44388
263 1.41411 1.44357
264 1.41411 1.44357
265 1.41411 1.44332
266 1.41411 1.44312
267 1.41411 1.44297
268 1.41411 1.44289
269 1.41411 1.44289
270 1.41411 1.44289
271 1.41411 1.44282
272 1.41411 1.4427
273 1.41415 1.4427
274 1.41415 1.44252
275 1.41415 1.44248
276 1.41415 1.44245
277 1.41415 1.44237
278 1.41415 1.44237
279 1.41415 1.4423
280 1.41415 1.44228
281 1.41415 1.44228
282 1.41415 1.44199
283 1.41415 1.44194
284 1.41415 1.44171
285 1.41415 1.44153
286 1.41415 1.44153
287 1.41415 1.44153
288 1.41415 1.44153
289 1.41415 1.44153
290 1.41415 1.44153
291 1.41415 1.44121
292 1.41415 1.44121
293 1.41415 1.44113
294 1.41415 1.44113
295 1.41415 1.44113
296 1.41415 1.44086
297 1.41415 1.44086
298 1.41415 1.44086
299 1.41415 1.44068
300 1.41415 1.44068
301 1.41415 1.44062
302 1.41415 1.44051
303 1.41415 1.44047
304 1.41415 1.44044
305 1.41415 1.44025
306 1.41415 1.44025
307 1.41415 1.44019
308 1.41415 1.44019
309 1.41415 1.44005
310 1.41415 1.44005
311 1.41415 1.43999
312 1.41415 1.43993
313 1.41415 1.4398
314 1.41415 1.4398
315 1.41415 1.4398
316 1.41415 1.43968
317 1.41415 1.43968
318 1.41415 1.43943
319 1.41415 1.43922
320 1.41415 1.43921
321 1.41415 1.43891
322 1.41415 1.43891
323 1.41415 1.43891
324 1.41415 1.43873
325 1.41415 1.43867
326 1.41415 1.43867
327 1.41415 1.43843
328 1.41415 1.43829
329 1.41415 1.43824
330 1.41415 1.43823
331 1.41415 1.43822
332 1.41415 1.438
333 1.41415 1.43798
334 1.41415 1.43794
335 1.41415 1.43793
336 1.41415 1.43792
337 1.41415 1.43792
338 1.41415 1.43792
339 1.41415 1.43792
340 1.41415 1.43792
341 1.41415 1.43771
342 1.41415 1.43766
343 1.41415 1.43766
344 1.41415 1.43762
345 1.41415 1.4375
346 1.41415 1.4375
347 1.41415 1.4375
348 1.41415 1.4375
349 1.41415 1.43723
350 1.41415 1.43718
351 1.41415 1.43717
352 1.41415 1.43717
